6.500000000000000000e+02,7.895548969823142083e-02,7.098382650052489917e-02,7.148272740485780985e-02,6.417220326777213490e-02,6.492354372269687479e-02,5.855429660994268537e-02,5.959649657598401623e-02,5.433440536854724362e-02
6.600000000000000000e+02,5.599454002654846024e-02,5.031026686668388370e-02,5.073304850174214370e-02,4.546827567861683184e-02,4.607440555167155449e-02,4.142153379689978571e-02,4.222420497178644427e-02,3.832395402150637342e-02
6.700000000000000000e+02,4.031382954701247245e-02,3.615352757251963367e-02,3.650819211439242790e-02,3.266240211399049076e-02,3.316589508262481750e-02,2.970724634799925060e-02,3.034515602170824097e-02,2.740838215826974650e-02
6.800000000000000000e+02,2.950215155123697697e-02,2.633671573177171973e-02,2.664268854006075771e-02,2.377592932942553319e-02,2.420289432256196582e-02,2.159445642173414559e-02,2.211222673344523035e-02,1.986769794793717334e-02
6.900000000000000000e+02,2.227092117883074096e-02,1.945336220286887283e-02,1.971120634043409259e-02,1.753521994449690896e-02,1.790212141651914557e-02,1.590345636551456984e-02,1.633382256175672578e-02,1.459195503474218503e-02
7.000000000000000000e+02,1.807931380981403144e-02,1.457799088474336091e-02,1.479198674109729814e-02,1.309966462338684259e-02,1.342308923788250105e-02,1.186322923347674953e-02,1.222880653505773949e-02,1.085550139542136409e-02
7.100000000000000000e+02,1.541102542179989890e-02,1.111125223710803314e-02,1.126372823133423018e-02,9.912836170781653966e-03,1.020385463985339775e-02,8.961887015782507224e-03,9.279446287763443504e-03,8.178310556322093694e-03
7.200000000000000000e+02,1.373883019461949982e-02,8.769627929712158279e-03,8.716311197638248673e-03,7.599133596594555111e-03,7.866220731614472286e-03,6.855596388128349164e-03,7.137787665579522524e-03,6.238497265778053177e-03
7.300000000000000000e+02,1.269566744707864049e-02,7.255550537970027400e-03,6.897788483223818781e-03,5.903006461420324397e-03,6.154785134064305087e-03,5.310633706059880201e-03,5.568280192395864102e-03,4.817947745033324472e-03
7.400000000000000000e+02,1.212387932564074067e-02,6.200355986968627761e-03,5.899299219058493776e-03,4.649944332804981095e-03,4.893612003650352031e-03,4.166558041432249886e-03,4.408157553964446584e-03,3.767309320860971408e-03
7.500000000000000000e+02,1.191975012625128352e-02,5.480097597110808461e-03,5.364252821844955714e-03,3.720595661699703429e-03,3.965795530162083762e-03,3.312574111642259660e-03,3.546083168696066885e-03,2.983081552750598605e-03
7.600000000000000000e+02,1.197585094391091440e-02,4.983169212399847676e-03,5.064369700663382337e-03,3.045348687048343803e-03,3.338938131214268679e-03,2.670278881803106116e-03,2.905026744979460288e-03,2.393076708129960109e-03
7.700000000000000000e+02,1.220224131860029974e-02,4.665466616444524824e-03,4.964531451153999901e-03,2.624834225239118090e-03,3.056310147614209501e-03,2.185515428776191489e-03,2.437663502682077456e-03,1.946308519167476913e-03
7.800000000000000000e+02,1.258058651968919049e-02,4.472470377845054815e-03,5.021145853807266503e-03,2.352368226020811089e-03,2.918348689248501885e-03,1.821210931878774206e-03,2.163107598242532386e-03,1.606561620254510136e-03
7.900000000000000000e+02,1.306131915771548309e-02,4.380719413431020254e-03,5.202726945877895505e-03,2.174918768075878150e-03,2.887681303618101596e-03,1.560412462242346350e-03,2.040487801700266619e-03,1.348379448619169184e-03
8.000000000000000000e+02,1.361964376132696747e-02,4.361164628265606913e-03,5.503753396792048121e-03,2.070792065969397164e-03,2.947661453435303919e-03,1.403220156941770071e-03,1.989406737879455440e-03,1.154819488301655258e-03
8.100000000000000000e+02,1.424164708436704077e-02,4.402183600086259814e-03,5.913218717408559241e-03,2.027672993916170181e-03,3.097493508960374488e-03,1.307387269624531384e-03,2.001559918547802901e-03,1.018955041606533964e-03
8.200000000000000000e+02,1.491104416642136110e-02,4.484735211295126471e-03,6.416542502768338152e-03,2.034283859582322867e-03,3.321867205690194960e-03,1.253708997691814443e-03,2.068723147380214979e-03,9.366776649084886368e-04
8.300000000000000000e+02,1.562987027724515449e-02,4.603492542212078015e-03,7.010138414765274169e-03,2.084095854223396230e-03,3.625294728329965608e-03,1.236145276632994415e-03,2.188103413329803380e-03,8.889632511940885259e-04
8.400000000000000000e+02,1.639938848260468623e-02,4.750245348133125788e-03,7.679082674884744712e-03,2.170787217492605066e-03,3.995721689061299160e-03,1.249857351730405269e-03,2.352002628457823281e-03,8.656570730608826843e-04
8.500000000000000000e+02,1.724358215047786316e-02,4.916422932723667552e-03,8.407799597689740237e-03,2.291629787054480071e-03,4.418805967585633619e-03,1.291282206149410410e-03,2.555624351692654863e-03,8.635681891316064228e-04
8.600000000000000000e+02,1.816648571419048064e-02,5.100116115684008404e-03,9.166289069635711467e-03,2.438847652264733174e-03,4.873698375977186976e-03,1.355857360859050132e-03,2.785485569628015200e-03,8.788244403033569803e-04
8.700000000000000000e+02,1.908459009727253922e-02,5.301601449597698884e-03,9.902099047594719108e-03,2.606762609856896201e-03,5.324467824151023730e-03,1.440533002986622369e-03,3.023659025898289311e-03,9.083060540961179936e-04
8.800000000000000000e+02,1.974571126440298821e-02,5.512942965786012638e-03,1.050962629229467045e-02,2.787825424107626907e-03,5.720589309074833317e-03,1.538192262812814338e-03,3.244454913525148670e-03,9.485682391784062495e-04
8.900000000000000000e+02,1.985876977692069278e-02,5.722053501133229914e-03,1.084700229476231320e-02,2.966949471406654139e-03,5.998066063146958830e-03,1.641005512345243122e-03,3.418436665108124783e-03,9.947588597824512813e-04
9.000000000000000000e+02,1.932744783828704849e-02,5.890697197747119321e-03,1.083275309636611700e-02,3.124612278470837671e-03,6.106468290210325701e-03,1.736799601216102102e-03,3.517205234878039571e-03,1.040672994535802101e-03
9.100000000000000000e+02,1.825473266173579731e-02,5.962175545554958093e-03,1.048234473314542392e-02,3.233358837404967830e-03,6.031954393964181552e-03,1.812458715350619750e-03,3.527846882118306198e-03,1.079254733759847781e-03
9.200000000000000000e+02,1.684153250322476328e-02,5.892659444637364866e-03,9.882215348484466727e-03,3.267916922751143340e-03,5.805281156083740360e-03,1.854249169293864605e-03,3.455455396160609163e-03,1.103599367784505788e-03
9.300000000000000000e+02,1.527732341434407705e-02,5.677864902702488628e-03,9.137016416605183919e-03,3.218791042412194343e-03,5.473136466597593869e-03,1.854062579509799811e-03,3.318861049468897501e-03,1.109196111947637585e-03
9.400000000000000000e+02,1.370204053524681775e-02,5.349441241856402011e-03,8.333721632746596969e-03,3.095407643067404554e-03,5.083358164257524743e-03,1.812496441566228056e-03,3.140319190989044381e-03,1.094468019020685768e-03
9.500000000000000000e+02,1.220091360300535818e-02,4.951395602130831235e-03,7.532365861821538680e-03,2.918332024983657548e-03,4.672510337528786549e-03,1.737366571471371047e-03,2.939215901490288031e-03,1.061776423414505666e-03
9.600000000000000000e+02,1.081572483855765612e-02,4.524354925892513229e-03,6.767280322361412387e-03,2.710171973289425117e-03,4.264420849695870624e-03,1.639518129046728780e-03,2.729631222069161828e-03,1.015575700941729470e-03
9.700000000000000000e+02,9.559916030774075896e-03,4.097702228085626716e-03,6.055970659381557965e-03,2.490019782448896039e-03,3.872497124746156899e-03,1.529231232756382347e-03,2.520743169669626641e-03,9.606698083141271532e-04
9.800000000000000000e+02,8.434443920035152031e-03,3.689448406010754217e-03,5.404483643800459848e-03,2.270923597266716332e-03,3.503924921889527231e-03,1.414499294239335422e-03,2.317575989994667945e-03,9.013594327346356825e-04
9.900000000000000000e+02,7.430505130894817130e-03,3.309640043518410207e-03,4.812944562035614653e-03,2.060751232908515813e-03,3.161456922681684517e-03,1.300584217603704398e-03,2.123283255320967608e-03,8.407601983455447077e-04
1.000000000000000000e+03,6.538796790390826938e-03,2.961974682244507880e-03,4.278642118689896488e-03,1.863470892798914109e-03,2.845884287459771178e-03,1.190922925409546810e-03,1.939303280399456552e-03,7.806452909365869464e-04
1.010000000000000000e+03,5.747176495557910353e-03,2.646508016970870562e-03,3.797712809610828862e-03,1.680965574940192437e-03,2.556030295345249493e-03,1.087129148103448606e-03,1.766327872425526397e-03,7.223218036534373616e-04
1.020000000000000000e+03,5.045702480138226920e-03,2.361045279202229029e-03,3.366118507277848608e-03,1.513387817013683856e-03,2.291591038494936779e-03,9.898743367820698590e-04,1.604702365058305151e-03,6.664093932137773709e-04
1.030000000000000000e+03,4.425026494031270193e-03,2.104439891241176395e-03,2.979968001354120748e-03,1.360332105645031039e-03,2.050805931581793640e-03,8.994524647233557383e-04,1.454418566071232497e-03,6.134196422602978182e-04
1.040000000000000000e+03,3.876804134228725978e-03,1.873510555084988713e-03,2.634537596359790273e-03,1.220921077585116529e-03,1.832642428910082359e-03,8.157887303063382067e-04,1.315493273103600976e-03,5.632601832320950760e-04
1.050000000000000000e+03,3.392745775966223096e-03,1.666339954264860462e-03,2.326817411677191156e-03,1.094329458296877016e-03,1.635445830293669016e-03,7.386086840934022327e-04,1.187622135362311577e-03,5.161768741566789267e-04
1.060000000000000000e+03,2.966544778836232698e-03,1.479999793721357591e-03,2.053373147932440867e-03,9.796199454285385577e-04,1.457815765499967343e-03,6.677589756700559901e-04,1.070645132658225827e-03,4.721128475705076567e-04
1.070000000000000000e+03,2.591804591308985786e-03,1.313416191946032395e-03,1.810631896674457170e-03,8.758536086995543073e-04,1.298345353940651972e-03,6.027613055282288537e-04,9.638597097955097642e-04,4.310196338067774483e-04
1.080000000000000000e+03,2.263042106726744027e-03,1.164046813496874425e-03,1.595847394625753580e-03,7.822856713029979672e-04,1.155598860954583969e-03,5.434917611984657008e-04,8.668014880701816523e-04,3.928855091868962502e-04
1.090000000000000000e+03,1.974541359433687037e-03,1.030744028525672163e-03,1.405949321302652974e-03,6.980332850047901976e-04,1.028186460946068585e-03,4.895003123728433299e-04,7.791152006525301106e-04,3.576061444975509192e-04
1.100000000000000000e+03,1.722474809571928256e-03,9.119782925180953872e-04,1.238440878855872783e-03,6.223375666727990049e-04,9.146685682433268417e-04,4.404240324307378066e-04,6.999371376656788549e-04,3.251325843226956472e-04
