6.500000000000000000e+02,8.116471635056504708e-01,5.769945410812736819e-01,5.355657982836607989e-01,3.510200896794302139e-01,3.409924410878011902e-01,2.079435571909689362e-01,2.135935312897156158e-01,1.227490749059256675e-01
6.600000000000000000e+02,5.418412039309754569e-01,4.032512636523157279e-01,3.677837167757743164e-01,2.521359543520282354e-01,2.408539432152267956e-01,1.534333170421977033e-01,1.550126834331174153e-01,9.275235517739943703e-02
6.700000000000000000e+02,3.625977016566377942e-01,2.815932595663949711e-01,2.527959220325305401e-01,1.806863655418616543e-01,1.700209732796361395e-01,1.128076654879702212e-01,1.122846626080609977e-01,6.984135869382133988e-02
6.800000000000000000e+02,2.435443939053403839e-01,1.967133211543440341e-01,1.741116492177837982e-01,1.293641693361000933e-01,1.200700747617135938e-01,8.275206775244192681e-02,8.125430979049227953e-02,5.243845560462403327e-02
6.900000000000000000e+02,1.643271393286440119e-01,1.375957427436391434e-01,1.202397160710286655e-01,9.262914521962910264e-02,8.487249547917874448e-02,6.063458796459709338e-02,5.876168346683681432e-02,3.929057724074495189e-02
7.000000000000000000e+02,1.114753471334624380e-01,9.641981053972970006e-02,8.327728404768501569e-02,6.637807436276056683e-02,6.004678661223566971e-02,4.440898872520639834e-02,4.245870034192074371e-02,2.939571760844941414e-02
7.100000000000000000e+02,7.614639622174904088e-02,6.770878778607325454e-02,5.785449156646359226e-02,4.761332683389664366e-02,4.250684052252907963e-02,3.252007740446546252e-02,3.062917111070612153e-02,2.196566608206422522e-02
7.200000000000000000e+02,5.257988181808866818e-02,4.765604813085917019e-02,4.033066054810388601e-02,3.418404083853288783e-02,3.009980262598256975e-02,2.380553078601566758e-02,2.203894326068540563e-02,1.638936280109969459e-02
7.300000000000000000e+02,3.681443775128746820e-02,3.363931437882075604e-02,2.824878293810736615e-02,2.455873435322872625e-02,2.133023796817186402e-02,1.741105885346688753e-02,1.581052137153782580e-02,1.220210419319652483e-02
7.400000000000000000e+02,2.624075744294790055e-02,2.385591364968659908e-02,1.993997695243469523e-02,1.765592484470144413e-02,1.515323611894459944e-02,1.271630117930636419e-02,1.131545172711605381e-02,9.056249621697059007e-03
7.500000000000000000e+02,1.917429231200212109e-02,1.704552569312141330e-02,1.427628505525407702e-02,1.271083992026847929e-02,1.083069204871394894e-02,9.273426605382877053e-03,8.100452680997649937e-03,6.694823319458767519e-03
7.600000000000000000e+02,1.448515905726257408e-02,1.231002485115037862e-02,1.048468530848385705e-02,9.181688585177549128e-03,7.833550332064245780e-03,6.758049353667513158e-03,5.828275351862267570e-03,4.928941750092897568e-03
7.700000000000000000e+02,1.140703318468454415e-02,9.027740667114148021e-03,7.963576542859580193e-03,6.679436571240526636e-03,5.781290603345317844e-03,4.933135068436314725e-03,4.242732029000756584e-03,3.618426760614916644e-03
